Word	OCR variants
manata	manatu
àá	njá, àb, àl
tamp	clamp
qou	qanu, qore
gban	gbaa, gbag, gbai, gbak, gbar, gbara
subâ	subjâ, subor
gwaa	bwaa, gbaa, ghaa
musket	masket
whc	whl, whn
bunka	bunko
wahid	waahid, waayid, wahad
ulh	elh, slh, uln, walh
antilles	antillean
lenite	lenites
numberâ	numbersâ
linc	lincl, linpl, llnc
baer	baena, baes, baet, faer, saer, vaer, xaer
smok	smuk
itz	itaj, rtz, stz
etam	ekam, ellam
juna	jarna, juja, junga
watja	walija
omin	omina
bild	gild
nanum	danum
wta	ttta, wtr
nükx	ntikx, nukx
ßa	ßka
tenne	menne, tonne
llab	yllab
unne	binne, kunne, minne
jse	jso
cles	iples
witu	wito
IST	HST, ISH, UST, VEST
oniy	onjy, onlyy
itit	otit
hi3	he3, mi3, pi3, tsi3
volt	volna
npu	cpu, nmu, npyi, rpu
DIP	DDP, DIA, DIRT, HIP, NIP
rhu	fhu, hhu
jele	jelen
ruba	rubo, rubu
parlate	parlata
matana	matani
ghd	dhd, ghc, ghii
pilgrim	pilgrims
françois	francois, frangois, françoise
kdj	kdam, khaj, mdj, rjdj
sdl	sdd, sdt, skl
dnn	djn, dnf, dnm, dwn
humi	huci, huddi, huhi
tgr	tnrr, tqr
tangaa	tangaau, tangai
signi	signa, signif
3serg	3perg
longs	longed
PUL	DUL
lafa	gafa, safa, yafa
oqp	oqj, oql, pbqp, sqp, sxqp
maah	caah, mawh, naah
3ndex	3ndcx, jndex
kunta	kunja, kunti, kuntu, kunya
nulu	nundu, vulu
dekhi	dekhe, dekho
tars	tark, tarsa, tirs
ãè	aè, eè, iè, laè, naè, oè, ãa, ãe, ãf, ãg, ãm, ão, ãr, ãs, ãu
ediately	mediately
werne	ilerne, nwerne
rgo	fgo, rgn, rjgo, ygo
quota	quotat
lbu	jbu, lbal, liiu, linu, liru, lltu
abn	abq, ajn, jcbn, ubn
possc	possuc
dativ	rativ
da8	di8, du8
bof	boel, bosh, bouk
isé	iné, ité
metu	tetu
kàn	kàl
bornu	borno
yo1	bo1, jo1, ko1, mo1, wo1
koen	koet
vars	varsa, vart
raah	taah
crs	rrs
bany	banj, wany
wbea	tbea, wbca, wbere, whea
LAW	LACK
nyaku	nhaku
rone	rine, roge, yone
willi	willt
llic	flic, llio, lllc
phis	phik, phit
ninye	tinye
ches	chec, ched, chems, chexw
CNWS	CNAS
soki	goki, somi
parh	padh, paryo, pdrh
niig	siig
eing	iving
nafs	nafsu
PAM	PAL
1sim	rsim
bende	prende, vende
maac	maalo, raac
unanalyzed	unanalysed
amj	agij, agj, akj, amiy, amln
t1k	m1k, p1k, s1k, t1nh, t1tz, tyuk
gumbaynggir	gumbaynggirr
peir	peim, teir
chini	chiki, chipi, chiti
phoneti	phonemi
jamu	jatu
ilq	elq, ilp, slq
pnd	pyd
maiya	bhaiya
V_V	C_V, V_C
otz	otx
batter	spatter
efr	ufr
r6s	k6s
vmr	vgr, vmrj
VBST	VEST
náá	báá, dáá, jáá, káá, máá, náa, náki, nál, páá, yáá
perempuan	perampuan
urwa	horwa, ukhwa, urwe
rove	rover
olin	olen, olid, olisi, ollen
xop	xoba, xox, xup, yxop
gabadi	kabadi
manyi	manyja, nanyi
biir	biif, jiir
ities	rities
nunc	hunc
giil	giir
ko3	fo3, ke3, ku3, mo3, no3, so3, to3, tso3, xo3, zo3
jue	joie
éti	ynti, éni, éta, étha
kuza	kunja
mnc	jnc, wnc
kuar	chuar
hwii	huii, hwil, iwii
alpe	alhe, elpe
nsm	gsm, nbm, njm, ssm
enghsh	engiish, engllsh, engush
pahn	pohn, rahn, wahn
topu	tovu
lhangwa	lhangwi
archiphoneme	archiphonemes, archiphonemic
mayroon	mayroong
yahn	faahn, fahn, maahn, mahn, yahp, yuhn
planta	plantas
cuka	chaka, coka, cuwa, phuka
nhon	nohon
funda	fundo
ingu	ingl, ingul, insu
umâ	bmâ, lmâ, uaâ, ucâ, udâ, ujâ, ukaâ, ultâ, unuâ, uoâ, urtâ
iyah	miyah
oqa	gaqa, onta, tuqa
qake	gake
ukwa	kukwa, takwa, tikwa, tukwa, ungwa
narayan	narayana
snn	snf, snk, snv
utii	matii, sutii, urii
kië	chië, kaë, keë, kuë, tië, yië
E50	PE50
efer	efef, efena, efesa
tuz	muz, suz
tiim	tiili
organizational	organisational
guja	gumba
goer	goers
kãº	hãº, jãº, mãº, nãº, pãº, yãº
judi	juti
hatti	datti
ukoko	mukoko
flake	flaked, flakes
irna	irdba
PRAKRIT	PRAKRITS
rambu	rambut
umbundu	umbundo
nowo	howo, nowi
vhco	qhco, vhci
taala	tumala
mambo	jambo
aterial	aterials
fmt	frst
srd	grd, hird, lrd, nrd, qrd, rrd
kolom	kolon
incentive	incentives
estab	establ
ekk	ekc, mukk, rakk, takk
j3a	f3a, j3e, j3i, j3l, j3o, j3t, j3u
of1	oftl, ofv
omof	omop, omou
iish	diish
9al	9an, iyal
lavi	lavo
huya	huyo
mbua	mbana, mbudu, mburi, mbutu
solicit	solicits
tuhu	tohu
panâ	beanâ
icr	ccr, rcr
RSE	RSO
faz	traz
KLAMATH	KLAMATHI
islandâ	islandsâ
yle	ihle, yde
áà	aà, eà, njà, saà
itli	itlu
layk	layt
maith	maitr, maitrh
bich	shich, yich
shoved	shoves
phnom	phanom
ower	owers
makina	makiina, maquina
PARSE	MPARSE
tenei	peenei
qak	llak, qats
achumawi	achomawi
taij	caij, jaij, laij, raij, saij, toij
nasradin	nasredin, nasrudin
objâ	objcc, objl, objt, subjâ
socket	sockets
mát	hát, mái, mák, nát, pát
nove	novim, novu, novy, nueve
lo1	ln1, loat, lont, loor
CLC	CLOC, TLC
eina	asina
scho	schee
niä	nihe, piä
kún	kúm, kúr, kúw
duv	dugi, dusu, duve
A15	B15
inco	invo
akki	akke
houn	anoun, ioun, joun, lloun, loun, ooun, toun, uoun, xoun
eins	einum
q_	qll
doings	goings
menomini	menominee
PABT	PAET
zva	xva, zvo
bahnaric	bahnarlc
muck	mucb
BURN	TURN
ndro	ndran, ngoro
parta	tharta, warta
acak	acag, yacak
wango	vango
rala	ralan, ralu, rila
jogi	joga
XXXVII	XXXVIII
yoga	joga
swar	skar, svar, swas
wdi	fdi, wda
compiler	compilers
1pex	1dex
xane	xanag, xune
regulate	regulates
tado	tadu
akap	akaj, akaja
CL8	CLIO, CLP
l1e	lze
_7	_il
unak	tunak
allusion	allusions, illusion
nlya	nlqa
ÛW	KDW, KLW, SXW, ÛN, ÛNX, ÛX, ÛYD
neutralizing	neutralising
SEL	NREL
fjn	fje, fjor, fyn, zajn
ische	ischer
andak	hendak
kuus	xuus
pehea	pewea
otot	atot, oton
transitif	transitifs
stared	stares
fian	fiin, iian
anes	aeres, anep
mples	iples, nples
asir	axir
gbt	gbb, gbg, gbh, gbm, gbr, gbw, ggt, gjt, gmt, mbt
nyal	nyaj, nyar, nyil
zani	amani, apani, gaani, zaidi, zanta
teeh	cheeh, deeh, jeeh, neeh
aaru	aarka, aaro
gruppe	gruppen
wuti	wute
ehk	ehka, ehkw, ehs, ewak, ihk, ohk, uhk, yahk
owh	owan
eib	ilib
BLS	NELS
koan	klan, koban, konin
sukâ	bukâ, sekâ, sikâ
ayma	anema
oppo	oppos, suppo
ñan	ñam
kachari	kacharis
guidemann	guldemann
RECT	REPT
lopo	lepo
dinhi	dlnhi
triradical	triradicals
nàà	dàà, màà, tàà, yàà
attem	attemp
tinâ	pinâ
mabe	maie, mobe
aloe	aloes
dhl	dhd, dhn, dht, drl
9y	9p, 9ts, 9w, 9z, ioy, kmy, nsy
haran	haras, hiran
tallu	tallo
sezo	seze
bikå	yikå
NNI	CONI
día	días
kishi	kishaa, kwashi, ndishi
mustafa	mustapha
zain	zaini, zayn
VDM	VEM, VIM
vendor	vendors
yuto	yupo
stylized	stylised
mlâ	fllâ, glâ, lllâ, mnâ, mtâ, tllâ, ylâ
109a	109b
kerte	pwerte, tyerte
sentir	sentar
accha	acche, acchi
neca	neche
eave	ieave
IDE	IPE
awil	awic
yolo	mbolo
vocalique	vocaliques
xali	xari
intern	interna
gham	ghama
PLS	DLS
fonetica	fonetico
HOT	HOLE, HOUR
wle	cile, wlan
dukh	bhukh, dokh, dukha, dukhi, mukh, sukh
wi1h	wirh
kaaâ	haaâ, kakâ, kpaâ, naaâ, taaâ, waaâ, yaaâ
mejor	melhor, menor
mout	lout
okla	oklah
iara	iaga
dawu	gawu, jawu
onse	kinse, konse, onsi, onte
umbu	imbu, timbu
oml	okil, otll
brt	brh, brl, bwt, prrt, rrrt
dzl	djl, dzf, dzg, dzz
djenti	djentie
housefly	horsefly
gubi	gumbi, gurri
soga	poga, soca
etiam	ctiam
djawa	djarra
thae	thane
4the	jthe
wesa	weha, weta
aith	ainh, baith, dith
wma	fima, zma
huã	hmã, suã, xuã, yuã
EDITOR	EDITORS
swit	swiit
eeni	eehi, eeki, eeno, eenu, eesi, neeni
idealized	idealised
2Q	2T, GQ, LLQ, XHQ
kumpa	kulpa
tudo	pudo
pronounâ	pronouna, pronouno, pronounsâ
ynu	yqu
bondi	londi
ca1	catl
uoew	moew, urew
uay	uah, uaj, uak, uap, uey
kawas	kabas, yawas
itya	itxa
unvdk	unvdkr
ikaa	hkaa, itaa, iwaa, skaa, ukaa
inis	iniz
ihnen	ihren
biang	niang
hondo	dondo
inglis	inggris, ingles
ortho	orthog
jgu	hogu, jgun
neii	nanii, nefi, neiil, nihii, njii
português	portugues
arawa	arawan
tã¼	bã¼, hã¼, kã¼, lã¼, mã¼, pã¼, rã¼, sã¼, yã¼
1mb	jmb, mmb, pmb
gng	cmng
wawo	wado, wawe
warni	warnta
cuku	cunu
hiku	heku
shiinh	shiihah
gizon	gizona
slem	slcm, slems
kopf	kopfe
kanai	kamai
qualitatively	quantitatively
mech	frech, iech
f2j	r2j
CFA	FCFA
kuhun	shuhun
akyi	akye
kalb	kalab, kalba, kalbi, kalp, kelb
LAKE	LARGE, SNAKE
chokr	chokra, chokri, chokro, chokru
baler	bailer
daktor	daktar
franã	franr
ubba	sabba
espe	espec
incompl	incompi
vete	vede, veste
meas	mear, measu
nginj	ngindi
phonemicized	phonemicised
jamaj	jamat
adaa	agaa
fst	fbt, fwt
niiii	piiii
fda	fga, fima
clutch	crutch
vod	vob
ihta	ihka, ihti, ihtu, thta
hamin	hamun
pluralia	pluralis
ppf	phf, vpf
saai	faai, saang
F8	D8, FMD, H8, Z8
pcn	fcn, jcn, phrn
jago	jagi, jalo, jambo
dhp	dhy
nebo	neho
jpa	fpa, jpo
ycu	thcu, ybu, ypu, yqu
trau	traus
conseq	conscq
106a	106b
followe	followcd, followod
cleans	clears
inir	ijir, irir, itir
selo	selu, sulo
rhis	fhis
hwam	hwaem, hwap, hwara
fann	rann
tseng	tzeng
introdu	introduc
parad	paradi
tvi	hvi
noiseâ	noisyâ
gr4	grl
ifiupiaq	iiiupiaq
maqui	naqui
wone	oone, wope, wose, wowe, woye
frenchman	frenchmen
wui31	lui31
nyine	nyinu
nusu	nundu
purl	surl
ulli	ulle
isei	ihei
wayu	wantu, wapu
pulverize	pulverise
inio	ikio
olom	colom
nún	pún
hï	akï, amï, asï, atï, daï, duï, fï, ilï, isï, meï, nyï, qiï, qï, yoï, yrï, zï
atah	anah, atab, atuh, otah
atao	anao
nahetivano	nahentivano
íyé	ílé
imit	imil
knv	gnv, knmf
moye	koye, woye
SBO	SBQ, SBRD, SPO
omw	ogw, omon, umw
LETTER	BETTER
garrison	garrisons
rosie	ronnie
HALL	WALL
minimize	minimise
bilí	bilh
awh	hawh, kawh, mawh, sawh, tawh
relativeâ	relativesâ
uyan	uyaq
mogen	moeten, moten
goesâ	doesâ, givesâ
witt	wiiat
nws	taws
dmm	dnm, jmm
sark	sarr
btâ	bcâ, ktâ, lhtâ, wtâ
whoa	whot
863GBS	863GES
pilak	pirak
CLASSIFIER	CLASSIFIERS
they2	them2, theyd, theyj, theyx
CFT	IFT
vima	otima
ameri	americ
teas	toas, twas
wye	cfye, jye, wyi
varie	variet
analys	analysi
erican	ericas, frican, mrican
wurl	ngurl, wurla, wurna, wurri
tary	ntary
agf	agfj, agij
multan	multani
wager	waver
unam	tunam
ieg	icg
hlr	hrr
jro	jrm, qro
dyl	dkl
memba	memboe
gurt	jurt, yurt
dealer	dealers
ús	úd, úk, úm, úng, úo, úp, úr
apei	apee, apeh, apen
formalization	formalisation
mén	mém, slén, tén
àrà	àmbà, ànà
mfr	milr
sabs	lsabs, pabs
faq	fiq, ftq
NTN	NTH, PTN
korku	kurku
ilày	izày
MEAT	HEAT
etha	bitha, ethen, etho
ap1	az1, jp1
hoth	ooth
uala	uata, uaua
lieb	liebe
1la	1li
burg	burh
xale	twale
typos	typcs
ordi	ordin
S88	N88
rupi	hupi
CL4	CLIO
aena	edena
isia	fasia
akung	dkung
máwo	málo
PRH	PRB, PRGV, PRPV
triplet	triples
cochimi	cochiml
sediment	sediments
ZT	KIT, QAT, ZC, ZW
12d	12e
w0	u0, wfa, wfl, wnl, wtr
palau	malau
blg	blf, blrd, btg, tlg
boire	croire
ofen	offen
tjanu	tjaku
4P	4G, 4Y
kunna	gunna, kunni, kunnu
kwon	kween
3MIO	3FIO
oore	noore, ooroo
G6	D6, GQ, H6
xamples	ekamples, esamples
dahu	dahe
djd	dbd, dgd
tsing	hsing
orta	orte, orto
tben	tbea, vben
sgdqd	sgdrd
besonders	besondere
BSOS	MSOS
belajar	pelajar
wib	wirt
0L	0B, 0D, 0FY, 0H, 0K, 0Q, 0X, 0Y, LML
stub	snub
seest	sawest, sayest
tys	kys
duen	duela, duzun
mbeni	mbenf
coinage	coinages
kuva	kuga, kunwa, kuuya
akaw	akac, sikaw, takaw
nss	dss, nbs, njs, rss
jco	jfo, jso, uco
h6m	h6k, h6t, hcm, hsm, m6m, n6m
tzeltalan	tseltalan
elia	elin, elisa, eliya
beiheft	beihefte
W6	IJ6
otber	otlier, otller, otner
páh	pán, páy
aime	aille, aimer
komme	kommer
leai	leaga, lenei
vlax	vlach
oky	eky, okap, oket, okf, okit, okwe, omey
poda	joda
olk	omk, otk, oyk
türk	tiirk
emt	enit, eyt
kruyt	kruijt
itne	artne, itere
hapter	cbapter
kefe	gefe
midob	meidob
yege	yoge
FORMAL	NORMAL
neda	neja
khoa	khoh
zaan	zajn
zamin	zamln
uninflecting	noninflecting
vox	vix, vog
yapo	epapo, yato
pmâ	pcâ
pinna	pinne
XXXX	XXXXX
deesh	ndeesh
neid	neile, neis, neist
34c	34d
pme	pmo
ìlú	olú
krom	krok, krot
prong	prongs
budo	bugo, gudo
DLA	DLO, DLS
nobo	nobu
jiam	ciam
ERO	ERD
mees	meest
1ra	1ia, llra
fom1	fomi, foml, fomls, fomt, forn1
meaningâ	meaningsâ
U8	H8, L8, UII
louseâ	mouseâ
e¹³	a¹³, du¹³, je¹³, j¹³, p¹³, t¹³, u¹³, wu¹³, zi¹³
varios	varias
vowcl	vowal, vowcls, vowell
isara	iwara
katong	kitong
miza	mizi
cái	cán, mái
pangi	pangal
máy	mám, ráy, sáy, wáy
nyoka	inyoka, nioka, njoka, nyota
fòr	fgr
turkestan	turkistan
WDU	DDU, DWDU, PDU, SDU, WDD, WDUX
femi	femin
tefe	tafe, tofe
dpa	bpa
yanka	yaniya
bubi	bushi
avy	amby, aoky
grim	grif
wannan	wancan
splashed	splashes
yuht	yaht, yuhn
ZY	PZY, ZW, ZX
speculates	speculated
gih	gsh, lgih, noih
wiar	wiawi, yiar
antler	antlers
orning	corning
iep	iey, irap
lrao	lriho
8A	8D, 8E, 8F, 8G, 8H, 8K, 8O
tamay	tagay, tahay
ombo	rombo, yumbo
haad	haaf, haars
tiia	ttia
gwd	dwd, gwl, gwt, nwd
bve	mbve
mayest	makest, sayest
khusi	khush
menga	mendja, mengga, mengoe, penga
11d	11f, 11r
dux	dugd, duis
rupiah	rupiahs
pnct	pnot
paral	parall
cupâ	soupâ
naju	nafu
lbt	cbt, pbt
vce	vca, vcj
mugo	muto
gargle	gurgle
hivi	hivyo, hizi
advertisement	advertisements
asuk	abuk
humu	hupu
idee	idei
JH59	JB59
zaba	zabi
pokomchi	pocomchi
adad	adara
wuka	aluka, warka, wilka, wuki, wuma, wumba, wunda
IAI	ICI, IDI, ILI
raisin	raisins
olog	holog, nolog, ologi
PRST	PRSM
hsn	huen, xsn
ekj	sikj
wa3	ba3, da3, wo3
bise	gise
lpo	lfo, lpt, lpw, lqo, lsio
ndaha	ndahah, ndahu
emc	umc
aske	kaske
oira	veira
0y	0w, yyy
itut	dotut
atthi	attha, attham, attho
iala	huala
yawu	gawu, jawu, yawul, yuwu
eliza	elisa
THESE	THOSE
dekena	dekene
riva	raiva, reva, rivo
män	bän, mäni, sän
VLV	KLV
RST	ASST, RHET, RPRT, RSTR
sld	jld
itja	atja, itji, ttja
myen	umyen
n6n	d6n, h6n, n6m, n6r, n6t, nfn, notn, w6n
jfc	jfj, jfr
dakpa	takpa
E8	EEE, H8, L8, M8, N8, O8
sa³³	ha³³, ma³³, pa³³
SESE	UQESE
guin	guen
HLQH	QLQH
usuk	usug
vand	vande, vandu, vanna, vanti
dgn	bgn, dfn, dgt, rgn, wgn
kwari	mwari
exc1	exci
dolgan	dolgans
buaya	buaea, buwaya, puaya
idhi	idhu
rivulet	rivulets
galit	gamit, palit
masal	masali, masil
bdl	bbl, bdb, bdd, odl, vdl
eat1	eatl, eatt
nnin	nning, ntin, tnin
morphol	morphop
tamun	tabun
rjt	rbt, rdjt, ryt, vjt
dcs	dcn
tink	tingk
adzi	kodzi, odzi, udzi
usk	uak, uhk
jfe	jfj, jfr
gguq	nguq
tebul	tebal, tebol, tebur
straddle	straddles
testi	testo
bwo	fwo
gant	ganc
abc	abk, asac, fabc
migrating	emigrating
kante	kantar
nàá	màá, tàá
muhu	buhu
util	ltil, ulil
jürgen	jiirgen, jurgen
angun	angut, angute
fiya	figa, fiyo
A17	B17
veq	geq, xeq
veld	veldt
urse	ourse
dtn	btn, dhn, dtj, nitn, nttn
kuur	buur, kuul, kuum
gond	gonds, khond
dzan	dzac, dzen
yse	iase
disyllable	trisyllable
yime	yiman
jwo	jdo, jogo, jwd, shwo
mankhu	mankhus
ikumi	kkumi, likumi
drf	drd, ndrf
caii	iaii, naii
chid	chod
_k	_b, _d, _m, _q, hdk, htk, ipk, khk, lsk, tjk
uet	uem, uero
nfa	kfa, nfc
chw	chb, phw, shw, tshw
dcf	dcl, dcp, rcf
akó	anó
ramon	ramona
askim	askem
misra	mishra
colum	colom
k6uih	kbuih, kiuih
atto	tatto
vaw	idaw, mbaw, vaye
ilx	alx, dlx, glx, ilkx
hrs	hrf, wrs
lúe	kúe, lúng, rúe
loso	lodo
nido	niso, nodo
hver	hvar, hvem, hverr, hvert, hvor
rumai	rumana
pell	mell, peil
bitt	bilt, bitl
biren	niren
DPI	DPC, RPI
puhi	kuhi
107a	107b
chus	chos, chuna, chuno, chuy
boeken	zoeken
kort	kwart
amite	timite
khuri	khori, khura
avd	avlu, avn, avt
3in	3rn
hyt	gyt, hert, hfit, hwat, hwt, hym, hys
RLT	RPRT
ZLOO	VWLOO
vnu	vmu, vnuc
istorii	istorija, istoriko
pga	pge
salla	valla, yalla
whicb	wbicb
functionalist	functionalism
d7	dbh, djb, djj, dlj, ft7, h7
uxe	pxe, uxa, uxu
urbanization	urbanisation
ndma	ndna
bár	báqa, bás, hár
zud	zuan
eml	ebl
nve	nfe, nvi
ligd	ndigd
camano	camanim
PAI	CAI, MAI, NAI, PARI, TAI
ön	kgn, ög, öl, öm, öp, ör, öt
qoma	qoba, quma
yiz	diiz, jiz
litu	lipu, liyu, miitu
mára	málka
osk	kask, kesk, nesk, oek, omak, oska, otk
possâ	possd, possl, possp
karay	karab
OOO	BOO, IOO, JOO, OCO, OOI, OOJ, SOO
himu	himma
leaks	creaks, leaked, leaky
crib	cribe, crip
qtl	yqtl
paus	paut
J111	JI11
imy	isfy, limy, lmy, nmy, tmy, umy
wenti	wenzi
gallon	gallons
1z	1fl, 1q, 1tt
knud	knut
omos	tumos
braun	braten
lilu	pilu
welo	weto
VALENCE	VALENCY
patsec	pictsec
aaid	aald, eaid, oaid
öi	ök, öl, öp, ör, öt
rder	rmer
AAB	AAL
1II	1JI, COII, IJII, MII, UII
kayn	fayn, kayt, nayn
laps	laks
rbe	rbo
poot	pootu, pooy
TIK	SIK
evam	ekam, tvam
eqe	oqe, uqe
wint	winn
náy	nál, sáy
echelon	echelons
6ti	6ei, ttti
minan	mikan
onw	mnw, nnw
lcd	atcd, ccd, dcd, hcd, icd, lded, ncd, ntcd, ucd
oblâ	ablâ
digu	digum
shoeâ	shoesâ
ýa	lza, zra, ýc, ýj, ýo, ýr, ýt
ËË	EË, FË
mo9	lao9, no9, rno9
bish	bosh
flashes	flashed
aing	aong, uning
inani	inali
peb	cheb, ppb
o11	oi1, pa11, ti11, u11
akhi	akhe
minga	minana
14P	14C, 14E
ts6	tsoh, tsq, tsti, tsur, ty6
aparece	aparecen
bomu	bomai, bombo
panna	panca, ranna
euskal	euskara
DIR2	DIREC
barua	baruwa
tiku	tisu
sinâ	siftâ, spinâ
kóy	góy
dorji	dorje
llx	glx, llaa, llau, llna, lloe
sakar	savar, sukar, takar
communi	communic
pter	apter
bwan	bwak, bwam
etti	gitti
rjy	rjk
hi55	ha55, hau55, hye55
ttaa	tigaa, turaa
IOU	IIIU
auua	aeuua, auui, yauua
fbi	fbl
shiri	phiri
dajø	pajø
gland	glands, glans
kyâ	kgâ, kyc, kyg, ryâ, yyâ
danse	danser
nikan	tikan
unka	uhka, uska
togeth	togethe
baali	kaali
kohl	kuhl
nailâ	navelâ
opok	onok
sapatu	sapato, sapatos, sepatu
ào	àd, àe, àny, àp, àry
hiab	hiaba, hiai
ceo	cdo, cooo
fiers	ifiers
the_	thelr
londo	bondo
takum	tokum
hxa	hxi, hxie, hxit, hxix, hxop
witl	witla, witll, witlt
Y9	K9, YF
natur	natura
CONDITION	CONDITIONS
sanction	sanctions
cjiobo	cjioba
zaâ	ukaâ, zoâ
paun	baun, padin, patin, purun
buju	buja, burnu, guju
nan4	baan4
kumme	kummt
sigmatic	asigmatic
trek	truk
denotata	denotatum
wu35	du35, wa35
éle	éla, éli
mgu	mgat
anua	annga, panua
ekó	ikó
lowo	lawo, lowu
erai	urai
yahay	tahay
49c	49d
pante	pantai
boge	bohe
tzoy	tzoc
we2	wepi
banar	benar
anani	akani, anasi, anini
tatta	tatte
riseâ	raiseâ
historique	historiques
lóe	róe
maau	thaau
prät	präp, präs
urus	arus
nhn	dhn, nhc, nhm, nht, nhy
18d	18e
uqii	iqii, qaqii, suqii, ueii, uwii, yaqii
ahka	apka, ehka, ohka, uhka
daca	taca
mbei	mahei, mbeti, mbori
paam	faam, nyaam, paag, paaki, paap, paatu
bilateral	unilateral
molly	dolly
monx	monl, nonx
tbh	dbh, jbh, tbn
ikow	ikot
daia	dauka
jupa	jupax
ésí	esí, ési
sabado	sabadu
bakâ	aakâ, bacâ, bekâ, bonkâ, bukâ, kakâ, naakâ
asse	alse, isse
allem	allim
K5	H5, KOI, KOT, Z5
woga	wogo, wuga
teik	meik
auta	auala, kauta
ALI	ABI, ASI
rimoi	romoi
MSL	MSOS
tarj	jarj, tark, tirj
takic	trukic
chp	nhp
ANDRADE	ANDEADE
oug	roug
yage	ngage
CHAM	KHAM
xxxxxx	xxxxxxx
onyi	onzi
droop	drool
weld	gweld, weles
4y	oyy
LOS	LAS
lakaw	lakad
hakk	aakk, bakk, hakar, hakku, hiikk, takk
khmae	khmaw
doya	doyo
3pn	3plp
regularization	regularisation
therre	aherre
nhenge	nhenhe
ngaei	ngaehi
7as	7iss
erga	ergat, erla
penultim	penultima
urum	urung
atye	ayeye, ketye
ahf	ahfl
puf	ptf
kón	kók, kól, kóm, kór, lón, són
anzi	onzi
esé	asé, endé, eté
peur	peux
suun	huun, suub, suul
óy	ód, óh, ók, óm
goran	gohan
subh	subah, subha, sukh
ponding	sponding
niik	hiik
goz	gosk
taaj	naaj, raaj, tuaj, waaj
shaka	shanga
muuy	nuuy
reise	reisen
8v	8lv, ftv, iov, nrv, oiv, rjv, rtv, xbv, xtv
watah	wayah
shirtâ	skirtâ
jeden	jedan, jeder
atí	etí
REQ	REGR, REPT
brent	brenda
eqa	elaa, kqa
bowing	bobbing
rakoto	drakoto
lekpu	lekpa
ringâ	wingâ
sû	lû, nû, tû, yû
brapa	barapa
paray	palay
6wa	6ma, 6wi, uwwa
jaem	jaen, jaes
nies	nimis, sies
niij	nilj, siij
nasida	naslda
pund	pfund, stund
kinan	shinan
dellâ	dello, nellâ
apuy	apoy, sapuy
oleo	eleo
rire	cuire, paire, taire
sabat	saban, sabaw
3SR	3IRR, 3PR, 3SIR, 3SP
augm	autom
imwa	nimwa
muzi	kuzi, mizi, mwezi
poty	foty, potyk, soty
ihd	uhd
ulay	pulay
pungu	mbungu
wehe	weje
PRPR	PROPR
TCC	BCC, CCCC, SCC
arre	arrap
5la	5le
hmn	hmr, hmt
ncp	nxp
bhane	bhanda, bhani, bhanne
LANG	LANGU
refute	refutes
amaka	akaka
tboli	tholi
_jdha	_ldha
ko7	go7, jo7, kho7, khw7, ku7, mo7, xo7
suria	afuria
ngis	ngiin, ngus
munt	mutt, tunt
keret	kerut
renounce	denounce
articu	articul
cose	coae, cosi
oel	oeo, oyl
alei	atei
akara	adara, akala
buds	bulbs
detâ	distâ
gjl	gjt, rjl
hcre	hcrc, lhcre, tbcre, whcre
whitefella	whitefellow
udnugvaqv	audnugvaqv
suur	buur, nuur
CHA	CHE, CRA
fposs	sgposs
nyy	myy, nyng, nyp, ryy, syy
bidd	jidd
gelu	delu
fhi	ffii, fvi
cuti	juti
myriad	myriads
hvk	alvk, hvkv, lvk, olvk, wvk, ylvk
woka	woki, wokon, wowa
lige	ligen
gld	ggd
lahe	lambe
wiit	wiid
raaâ	taaâ
tavu	tuvu
oncc	onco
moosi	voosi
ulah	polah, talah
thcm	lhcm, tbcm, thcn, thrm
wagu	wagal, wamu, wugu
íle	íla, ítle
corresp	correspo
caae	caee, casee, eaae, oaae
dhv	adhv, lhv
1is	tlis
bashk	bashg
1Z	1JI
harem	karem
bhii	bholi, kahii, rahii
ekitabo	ebitabo
tlmt	tllat
nyangka	nyangke
zna	zma, znam, znas
yurru	nurru
tangka	tangki
naip	naif
baew	baaw
akah	akas
threshed	thrashed
ngaro	ngare, ngoro
3sisu	3pisu
siler	silar
mî	bî, dî, lî, sî
wisi	wiso
103a	103b
TAV	TAH, TAU, TAY
licks	pricks
þeir	þeim, þeira
aant	aann
1se	1le
wark	tark
atically	matically
servantâ	servantsâ
wds	tcds, wdc, wss
aynu	aannu, ayyu
yawarda	yawarta
l11a	l11i
rating	ratings
mtoto	watoto
mihli	mihii
corp	cort
anx	inx
naaki	naatsi
itq	irq
arsi	arsa, karsi
llq	llln, llul
xihuan	xlhuan
kiku	kikia
sative	itative, usative
babuy	baboy
sows	plows
5L	5H, 5P, 5R
tauh	tiuh
iija	eija, iica, iiga
jaam	haam, jaama, tzaam
nakan	rakan
dael	daeu
kpele	kpekpe, kpere
TI1	TIN
2al	2at
outs	outr, outsi
banging	clanging
dibl	dabl, dibil
nyirr	nyirri
gwn	ggn, gwr, gyn
sadiki	sadikit
ahna	alna, ehna, ihna, nahna, nihna, tahna
lalan	djalan, ralan
vosa	vose, voso
6aa	6ar, 6ara
waali	waawi
qoro	qolo
passivize	passivise
tabak	tambak, tapak
doog	boog, dooga, doop
larka	larke, larki, larkl, larko
legen	leggen, leien, liegen
grea	crea
ekar	inkar, okar, unkar
eftir	eptir
makura	magura, sakura
mansia	mancia
blas	baras, belas
stilt	stilts
MWD	RWD
